epoch,utc_time,raw_fired,fixed_fired,side_raw,side_fixed,ask_raw,ask_fixed,won_raw,won_fixed,paper_pnl_raw,paper_pnl_fixed,exec_exp_pnl_raw,exec_exp_pnl_fixed,exec_p05_cum_raw,exec_p95_cum_raw,exec_p05_cum_fixed,exec_p95_cum_fixed,grading_source
1790260200,2026-09-24 14:30:00,1,1,UP,UP,0.4900,0.4900,0,0,-10.3570,-10.3570,-6.5710,-6.8380,-330.5761,-48.9369,-186.5532,53.4946,engine
1790260800,2026-09-24 14:40:00,1,1,DOWN,DOWN,0.4200,0.4200,1,1,13.4035,13.4035,6.3241,6.2430,-322.6059,-43.3140,-180.2817,63.3319,engine
1790261700,2026-09-24 14:55:00,1,1,DOWN,DOWN,0.4500,0.4500,1,1,11.8372,11.8372,5.6576,5.4438,-317.7501,-36.5980,-177.0575,64.4824,engine
1790262000,2026-09-24 15:00:00,1,1,DOWN,DOWN,0.3700,0.3700,0,0,-10.4410,-10.4410,-6.7390,-6.7267,-325.0788,-44.2414,-185.8926,56.2275,engine
1790264700,2026-09-24 15:45:00,1,1,DOWN,DOWN,0.5700,0.5700,1,1,7.2429,7.2429,3.4516,3.3497,-321.4167,-38.9893,-180.7191,62.3888,engine
1790265300,2026-09-24 15:55:00,1,1,DOWN,DOWN,0.5200,0.5200,0,0,-10.3360,-10.3360,-6.6895,-6.7431,-330.0177,-47.8937,-188.5947,53.4347,engine
1790265900,2026-09-24 16:05:00,1,0,DOWN,,0.4800,,1,,10.4693,0,4.9158,0,-325.6158,-43.7685,-188.5947,53.4347,engine
1790268300,2026-09-24 16:45:00,1,1,UP,UP,0.4900,0.4900,1,1,10.0512,10.0512,4.7317,4.7718,-321.3526,-37.8506,-183.0263,59.1727,engine
1790268900,2026-09-24 16:55:00,1,1,DOWN,DOWN,0.4000,0.4000,0,0,-10.4200,-10.4200,-6.5801,-6.4752,-329.3828,-45.2886,-190.9783,48.9328,engine
1790270100,2026-09-24 17:15:00,1,1,DOWN,DOWN,0.4900,0.4900,1,1,10.0512,10.0512,4.7145,4.6485,-325.7819,-38.3311,-187.2022,53.2264,engine
1790270400,2026-09-24 17:20:00,1,1,UP,UP,0.4700,0.4700,0,0,-10.3710,-10.3710,-6.5592,-6.9833,-333.5257,-44.4546,-192.9330,50.1280,engine
1790274900,2026-09-24 18:35:00,1,1,UP,UP,0.3900,0.3900,1,1,15.2140,15.2140,6.9378,7.2292,-324.7487,-36.6397,-186.6965,56.4994,engine
1790277300,2026-09-24 19:15:00,1,1,UP,UP,0.4800,0.4800,0,0,-10.3640,-10.3640,-6.6047,-6.7904,-330.6492,-41.7001,-188.5388,49.3549,engine
1790279400,2026-09-24 19:50:00,1,0,DOWN,,0.4800,,0,,-10.3640,0,-6.5838,0,-338.2845,-48.3475,-188.5388,49.3549,engine
1790280000,2026-09-24 20:00:00,1,1,DOWN,DOWN,0.4300,0.4300,0,0,-10.3990,-10.3990,-6.6683,-6.7524,-345.3911,-56.5498,-197.6262,43.0836,engine
1790280300,2026-09-24 20:05:00,1,1,UP,UP,0.4800,0.3700,0,0,-10.3640,-10.4410,-6.6572,-6.6451,-348.6892,-58.7645,-207.8154,39.1029,engine
1790280900,2026-09-24 20:15:00,1,1,UP,UP,0.4000,0.4000,1,1,14.5800,14.5800,7.0258,6.7284,-345.3911,-55.0477,-202.4423,47.8319,engine
1790283000,2026-09-24 20:50:00,1,1,DOWN,DOWN,0.4000,0.6600,1,1,14.5800,4.9135,6.8467,2.2654,-337.3447,-47.5837,-201.3778,48.8051,engine
1790284500,2026-09-24 21:15:00,1,0,DOWN,,0.3900,,0,,-10.4270,0,-6.7189,0,-343.2188,-54.2971,-201.3778,48.8051,engine
1790289900,2026-09-24 22:45:00,1,0,DOWN,,0.4400,,0,,-10.3920,0,-6.6349,0,-347.6969,-58.0120,-201.3778,48.8051,engine
1790290800,2026-09-24 23:00:00,1,0,DOWN,,0.4400,,0,,-10.3920,0,-6.7793,0,-356.3004,-65.7537,-201.3778,48.8051,engine
1790295600,2026-09-25 00:20:00,1,0,DOWN,,0.3900,,0,,-10.4270,0,-6.8427,0,-365.0933,-73.6642,-201.3778,48.8051,engine
1790295900,2026-09-25 00:25:00,1,1,DOWN,DOWN,0.5200,0.5200,0,0,-10.3360,-10.3360,-6.7312,-6.6599,-371.6745,-77.7512,-205.7895,42.3910,engine
1790301600,2026-09-25 02:00:00,1,0,DOWN,,0.4800,,0,,-10.3640,0,-6.7909,0,-376.3385,-82.8797,-205.7895,42.3910,engine
1790301900,2026-09-25 02:05:00,1,1,DOWN,DOWN,0.5100,0.3700,1,1,9.2648,16.5860,4.4721,7.6240,-369.6372,-79.6526,-199.1688,49.1367,engine
1790303400,2026-09-25 02:30:00,1,0,DOWN,,0.4400,,1,,12.3353,0,5.9547,0,-365.3813,-73.6697,-199.1688,49.1367,engine
1790306100,2026-09-25 03:15:00,1,1,DOWN,DOWN,0.4800,0.4300,1,1,10.4693,12.8568,4.7604,5.9739,-359.7452,-69.3867,-194.5299,57.3319,engine
1790316900,2026-09-25 06:15:00,1,1,DOWN,DOWN,0.4400,0.4400,0,0,-10.3920,-10.3920,-6.8415,-6.6137,-364.5964,-76.1511,-201.3508,48.5192,engine
1790320200,2026-09-25 07:10:00,1,1,DOWN,DOWN,0.4000,0.4000,0,0,-10.4200,-10.4200,-6.6940,-6.8400,-373.1297,-79.7731,-207.8884,43.4431,engine
1790334600,2026-09-25 11:10:00,1,1,UP,UP,0.4600,0.4600,1,1,11.3611,11.3611,5.5190,5.4640,-370.0630,-77.9472,-200.9893,47.0572,engine
1790335500,2026-09-25 11:25:00,1,1,DOWN,DOWN,0.4300,0.4300,0,0,-10.3990,-10.3990,-6.6492,-6.8464,-374.3760,-86.6192,-211.1774,40.2724,engine
1790336100,2026-09-25 11:35:00,1,1,DOWN,DOWN,0.5000,0.5000,0,0,-10.3500,-10.3500,-6.6680,-6.7924,-381.3570,-89.6324,-216.4300,33.2311,engine
1790339400,2026-09-25 12:30:00,1,1,DOWN,DOWN,0.3800,0.3800,0,0,-10.4340,-10.4340,-6.6924,-6.7656,-390.2543,-98.3533,-223.6791,26.7177,engine
1790340300,2026-09-25 12:45:00,1,0,DOWN,,0.5400,,1,,8.1965,0,3.7583,0,-386.2560,-93.2096,-223.6791,26.7177,engine
1790341500,2026-09-25 13:05:00,1,1,DOWN,DOWN,0.5900,0.5900,1,1,6.6622,6.6622,3.0779,3.0721,-383.6611,-91.4676,-221.6037,29.8026,engine
1790342100,2026-09-25 13:15:00,1,0,DOWN,,0.3900,,1,,15.2140,0,7.0272,0,-375.4146,-83.6843,-221.6037,29.8026,engine
1790343300,2026-09-25 13:35:00,1,1,DOWN,DOWN,0.3300,0.3300,0,0,-10.4690,-10.4690,-6.7973,-6.6418,-383.8116,-89.5314,-225.2529,25.6275,engine
1790343900,2026-09-25 13:45:00,1,1,DOWN,DOWN,0.5900,0.5900,1,1,6.6622,6.6622,3.2385,2.9927,-379.7394,-88.3408,-223.2855,27.4614,engine
1790344500,2026-09-25 13:55:00,1,1,DOWN,DOWN,0.5100,0.5700,1,1,9.2648,7.2429,4.4372,3.4033,-376.5647,-81.8884,-218.6858,31.5268,engine
1790344800,2026-09-25 14:00:00,0,1,,DOWN,,0.7800,,1,0,2.6665,0,1.1469,-376.5647,-81.8884,-218.0361,32.6240,engine
1790345100,2026-09-25 14:05:00,1,1,UP,UP,0.4600,0.4600,1,1,11.3611,11.3611,5.3343,5.1143,-373.0604,-79.8565,-215.3193,33.6688,engine
1790345700,2026-09-25 14:15:00,1,1,DOWN,DOWN,0.5300,0.5300,0,0,-10.3290,-10.3290,-6.5518,-6.6550,-379.9094,-85.8778,-222.5459,32.6063,engine
1790346000,2026-09-25 14:20:00,1,1,DOWN,DOWN,0.5400,0.5400,0,0,-10.3220,-10.3220,-6.6403,-6.5785,-383.8767,-90.4195,-228.3382,25.6339,engine
1790348400,2026-09-25 15:00:00,1,1,DOWN,DOWN,0.4300,0.4300,1,1,12.8568,12.8568,5.8304,6.1867,-381.1044,-85.4212,-221.1399,32.3914,engine
1790348700,2026-09-25 15:05:00,1,1,UP,UP,0.4600,0.4600,1,1,11.3611,11.3611,5.3028,5.4935,-375.2616,-79.1631,-216.9909,39.3718,engine
1790349000,2026-09-25 15:10:00,1,1,UP,UP,0.5300,0.5300,1,1,8.5389,8.5389,3.9180,4.0474,-371.9928,-74.1619,-210.4876,43.7792,engine
1790349600,2026-09-25 15:20:00,1,1,UP,UP,0.4800,0.4800,1,1,10.4693,10.4693,4.9707,4.7021,-366.3341,-69.6959,-207.3680,48.5870,engine
1790350200,2026-09-25 15:30:00,1,0,DOWN,,0.4400,,0,,-10.3920,0,-6.7367,0,-375.1476,-76.0795,-207.3680,48.5870,engine
1790350800,2026-09-25 15:40:00,1,1,UP,UP,0.4200,0.6200,0,0,-10.4060,-10.2660,-7.0167,-6.7673,-381.1807,-83.2282,-213.1237,44.7023,engine
1790351100,2026-09-25 15:45:00,0,1,,DOWN,,0.7200,,1,0,3.6929,0,1.5977,-381.1807,-83.2282,-211.2201,46.4757,engine
1790362500,2026-09-25 18:55:00,1,1,DOWN,DOWN,0.3500,0.3500,0,0,-10.4550,-10.4550,-6.9336,-6.9361,-389.2319,-90.9178,-220.8174,36.9051,engine
1790370000,2026-09-25 21:00:00,1,0,DOWN,,0.4100,,1,,13.9772,0,6.4916,0,-384.1987,-83.3165,-220.8174,36.9051,engine
1790383800,2026-09-26 00:50:00,1,1,DOWN,DOWN,0.4200,0.4200,0,0,-10.4060,-10.4060,-6.6018,-6.6217,-393.2297,-87.2866,-227.6893,31.8235,engine
1790384700,2026-09-26 01:05:00,1,1,UP,UP,0.5200,0.4000,0,0,-10.3360,-10.4200,-6.4226,-6.5580,-399.2105,-95.1132,-232.4710,25.7177,engine
1790392500,2026-09-26 03:15:00,1,1,DOWN,DOWN,0.5300,0.5300,0,0,-10.3290,-10.3290,-6.8413,-6.3358,-409.4087,-99.2729,-240.3976,17.3688,engine
